TSNE1,TSNE2,set_label,opacity
17.587788,67.671425,DrugEx_GT_e_0.1,0.2
-1.2638941,54.44753,DrugEx_GT_e_0.1,0.2
8.309162,92.43911,DrugEx_GT_e_0.1,0.2
38.910034,-27.050634,DrugEx_GT_e_0.1,0.2
6.4694586,51.692448,DrugEx_GT_e_0.1,0.2
4.3146143,-5.957171,DrugEx_GT_e_0.1,0.2
-3.7167192,66.7475,DrugEx_GT_e_0.1,0.2
-8.798934,45.70626,DrugEx_GT_e_0.1,0.2
5.164181,67.032715,DrugEx_GT_e_0.1,0.2
-23.18555,8.78389,DrugEx_GT_e_0.1,0.2
5.5341816,42.747223,DrugEx_GT_e_0.1,0.2
56.515816,62.271805,DrugEx_GT_e_0.1,0.2
15.949845,39.110695,DrugEx_GT_e_0.1,0.2
17.456844,64.06227,DrugEx_GT_e_0.1,0.2
18.06735,101.85977,DrugEx_GT_e_0.1,0.2
55.961517,28.15758,DrugEx_GT_e_0.1,0.2
10.039833,27.920826,DrugEx_GT_e_0.1,0.2
-25.839207,13.2002535,DrugEx_GT_e_0.1,0.2
27.776674,53.151043,DrugEx_GT_e_0.1,0.2
10.633887,43.722595,DrugEx_GT_e_0.1,0.2
-9.021439,67.67606,DrugEx_GT_e_0.1,0.2
1.3720646,27.4484,DrugEx_GT_e_0.1,0.2
-14.983412,82.06398,DrugEx_GT_e_0.1,0.2
15.151943,29.439177,DrugEx_GT_e_0.1,0.2
17.781776,102.30862,DrugEx_GT_e_0.1,0.2
-2.6667118,56.128403,DrugEx_GT_e_0.1,0.2
8.273815,31.663094,DrugEx_GT_e_0.1,0.2
5.3782916,61.735107,DrugEx_GT_e_0.1,0.2
4.6733794,32.8785,DrugEx_GT_e_0.1,0.2
22.403347,80.704475,DrugEx_GT_e_0.1,0.2
13.904508,77.67687,DrugEx_GT_e_0.1,0.2
5.064825,50.800888,DrugEx_GT_e_0.1,0.2
-1.4741495,102.20899,DrugEx_GT_e_0.1,0.2
20.355566,79.20469,DrugEx_GT_e_0.1,0.2
-9.42798,10.852523,DrugEx_GT_e_0.1,0.2
-10.291518,83.27054,DrugEx_GT_e_0.1,0.2
-0.6045448,-43.44276,DrugEx_GT_e_0.1,0.2
20.555038,57.16068,DrugEx_GT_e_0.1,0.2
-6.851588,-12.800112,DrugEx_GT_e_0.1,0.2
11.405602,49.714546,DrugEx_GT_e_0.1,0.2
10.263415,59.758965,DrugEx_GT_e_0.1,0.2
11.527322,64.504105,DrugEx_GT_e_0.1,0.2
33.085457,52.144447,DrugEx_GT_e_0.1,0.2
37.91232,62.750484,DrugEx_GT_e_0.1,0.2
6.862561,91.835266,DrugEx_GT_e_0.1,0.2
13.677447,72.93057,DrugEx_GT_e_0.1,0.2
27.086117,-8.045441,DrugEx_GT_e_0.1,0.2
23.738302,78.353294,DrugEx_GT_e_0.1,0.2
52.45195,69.5586,DrugEx_GT_e_0.1,0.2
-19.905172,31.76124,DrugEx_GT_e_0.1,0.2
19.431664,75.04521,DrugEx_GT_e_0.1,0.2
4.774818,63.30632,DrugEx_GT_e_0.1,0.2
-6.2395678,55.65214,DrugEx_GT_e_0.1,0.2
9.717665,39.603146,DrugEx_GT_e_0.1,0.2
87.78706,45.62698,DrugEx_GT_e_0.1,0.2
35.509922,23.668955,DrugEx_GT_e_0.1,0.2
-8.195084,67.360886,DrugEx_GT_e_0.1,0.2
10.979776,42.840412,DrugEx_GT_e_0.1,0.2
48.245422,66.308304,DrugEx_GT_e_0.1,0.2
-22.042143,6.721352,DrugEx_GT_e_0.1,0.2
-1.4639801,82.63255,DrugEx_GT_e_0.1,0.2
18.335115,59.315376,DrugEx_GT_e_0.1,0.2
3.0018213,69.87104,DrugEx_GT_e_0.1,0.2
30.31434,73.29189,DrugEx_GT_e_0.1,0.2
-30.790762,81.85148,DrugEx_GT_e_0.1,0.2
12.069211,59.18507,DrugEx_GT_e_0.1,0.2
-1.7177513,31.771025,DrugEx_GT_e_0.1,0.2
-19.597097,-45.55018,DrugEx_GT_e_0.1,0.2
12.451959,79.103294,DrugEx_GT_e_0.1,0.2
83.43186,32.03845,DrugEx_GT_e_0.1,0.2
3.8502254,41.98887,DrugEx_GT_e_0.1,0.2
-9.757917,74.64506,DrugEx_GT_e_0.1,0.2
1.478339,-31.477924,DrugEx_GT_e_0.1,0.2
-13.976556,44.477165,DrugEx_GT_e_0.1,0.2
4.0960774,64.65184,DrugEx_GT_e_0.1,0.2
-21.020567,31.277588,DrugEx_GT_e_0.1,0.2
1.3589143,-4.473663,DrugEx_GT_e_0.1,0.2
-1.5310792,66.606224,DrugEx_GT_e_0.1,0.2
89.40894,42.615112,DrugEx_GT_e_0.1,0.2
-22.183887,84.70482,DrugEx_GT_e_0.1,0.2
6.290658,70.50071,DrugEx_GT_e_0.1,0.2
-21.96729,5.0787516,DrugEx_GT_e_0.1,0.2
-49.4518,44.88351,DrugEx_GT_e_0.1,0.2
16.023413,67.196915,DrugEx_GT_e_0.1,0.2
-2.0920227,48.60642,DrugEx_GT_e_0.1,0.2
-2.6070416,87.648895,DrugEx_GT_e_0.1,0.2
-12.662044,78.79582,DrugEx_GT_e_0.1,0.2
-8.528553,41.806103,DrugEx_GT_e_0.1,0.2
20.589382,-60.916077,DrugEx_GT_e_0.1,0.2
4.868061,32.91701,DrugEx_GT_e_0.1,0.2
26.130114,52.257366,DrugEx_GT_e_0.1,0.2
-35.73544,92.3475,DrugEx_GT_e_0.1,0.2
5.575636,42.701164,DrugEx_GT_e_0.1,0.2
0.122849844,84.594864,DrugEx_GT_e_0.1,0.2
19.233572,47.21155,DrugEx_GT_e_0.1,0.2
20.270311,51.955517,DrugEx_GT_e_0.1,0.2
74.191154,42.759212,DrugEx_GT_e_0.1,0.2
-26.062075,-25.920158,DrugEx_GT_e_0.1,0.2
-16.506481,36.38468,DrugEx_GT_e_0.1,0.2
67.30095,-21.110058,DrugEx_GT_e_0.1,0.2
-0.57620746,51.29605,DrugEx_GT_e_0.1,0.2
-9.937436,43.620354,DrugEx_GT_e_0.1,0.2
-1.3899491,72.91882,DrugEx_GT_e_0.1,0.2
-14.5707445,81.21423,DrugEx_GT_e_0.1,0.2
-31.023428,29.609737,DrugEx_GT_e_0.1,0.2
1.300142,55.864628,DrugEx_GT_e_0.1,0.2
12.126357,33.4711,DrugEx_GT_e_0.1,0.2
26.162401,43.61156,DrugEx_GT_e_0.1,0.2
15.235013,60.8847,DrugEx_GT_e_0.1,0.2
-3.824823,33.11759,DrugEx_GT_e_0.1,0.2
67.69566,-17.324587,DrugEx_GT_e_0.1,0.2
-23.69952,5.1431437,DrugEx_GT_e_0.1,0.2
36.273895,54.73929,DrugEx_GT_e_0.1,0.2
81.58072,-12.736934,DrugEx_GT_e_0.1,0.2
3.5694501,53.117336,DrugEx_GT_e_0.1,0.2
-2.6903214,68.56447,DrugEx_GT_e_0.1,0.2
38.57221,52.513535,DrugEx_GT_e_0.1,0.2
9.20497,28.849268,DrugEx_GT_e_0.1,0.2
68.10162,-30.11675,DrugEx_GT_e_0.1,0.2
22.719385,66.70143,DrugEx_GT_e_0.1,0.2
13.868172,82.28251,DrugEx_GT_e_0.1,0.2
6.1843753,92.15102,DrugEx_GT_e_0.1,0.2
4.2868557,67.86466,DrugEx_GT_e_0.1,0.2
-12.072793,78.72932,DrugEx_GT_e_0.1,0.2
2.7526922,60.53865,DrugEx_GT_e_0.1,0.2
-19.043211,75.383606,DrugEx_GT_e_0.1,0.2
85.130356,41.324215,DrugEx_GT_e_0.1,0.2
5.7563047,39.516422,DrugEx_GT_e_0.1,0.2
-19.151043,77.55715,DrugEx_GT_e_0.1,0.2
-5.4474964,71.09325,DrugEx_GT_e_0.1,0.2
21.77047,-25.759491,DrugEx_GT_e_0.1,0.2
26.3708,49.28375,DrugEx_GT_e_0.1,0.2
-8.276858,67.29225,DrugEx_GT_e_0.1,0.2
37.894886,73.46049,DrugEx_GT_e_0.1,0.2
13.031837,56.778072,DrugEx_GT_e_0.1,0.2
-0.290107,56.29349,DrugEx_GT_e_0.1,0.2
55.40785,65.064445,DrugEx_GT_e_0.1,0.2
68.140366,10.247292,DrugEx_GT_e_0.1,0.2
10.211074,35.930386,DrugEx_GT_e_0.1,0.2
30.541649,62.08819,DrugEx_GT_e_0.1,0.2
43.171757,-24.455769,DrugEx_GT_e_0.1,0.2
0.6241664,89.35245,DrugEx_GT_e_0.1,0.2
1.7719979,87.846924,DrugEx_GT_e_0.1,0.2
-38.548393,-16.134096,DrugEx_GT_e_0.1,0.2
1.9749075,73.30334,DrugEx_GT_e_0.1,0.2
9.635407,61.671677,DrugEx_GT_e_0.1,0.2
-12.808355,46.4079,DrugEx_GT_e_0.1,0.2
-14.323895,67.08806,DrugEx_GT_e_0.1,0.2
28.866383,47.744358,DrugEx_GT_e_0.1,0.2
11.243615,78.494484,DrugEx_GT_e_0.1,0.2
24.808132,17.592567,DrugEx_GT_e_0.1,0.2
5.5400467,42.87618,DrugEx_GT_e_0.1,0.2
-19.325998,62.8223,DrugEx_GT_e_0.1,0.2
46.440887,68.2049,DrugEx_GT_e_0.1,0.2
3.5965004,56.734344,DrugEx_GT_e_0.1,0.2
0.24195519,89.07851,DrugEx_GT_e_0.1,0.2
-10.0675335,56.574135,DrugEx_GT_e_0.1,0.2
20.631847,72.42801,DrugEx_GT_e_0.1,0.2
-14.474723,77.83379,DrugEx_GT_e_0.1,0.2
-14.280272,44.043003,DrugEx_GT_e_0.1,0.2
4.5821123,30.772709,DrugEx_GT_e_0.1,0.2
9.500097,64.21205,DrugEx_GT_e_0.1,0.2
33.001358,51.90334,DrugEx_GT_e_0.1,0.2
-22.610193,90.640236,DrugEx_GT_e_0.1,0.2
-7.271904,48.297985,DrugEx_GT_e_0.1,0.2
22.560034,80.925446,DrugEx_GT_e_0.1,0.2
1.0444796,56.75257,DrugEx_GT_e_0.1,0.2
-21.826488,39.07415,DrugEx_GT_e_0.1,0.2
37.02687,8.171954,DrugEx_GT_e_0.1,0.2
9.82279,39.713757,DrugEx_GT_e_0.1,0.2
16.873583,62.444187,DrugEx_GT_e_0.1,0.2
40.804874,72.477684,DrugEx_GT_e_0.1,0.2
12.766222,52.183903,DrugEx_GT_e_0.1,0.2
24.158237,96.37016,DrugEx_GT_e_0.1,0.2
11.363519,77.7317,DrugEx_GT_e_0.1,0.2
-0.32636985,69.080574,DrugEx_GT_e_0.1,0.2
-3.313805,57.467148,DrugEx_GT_e_0.1,0.2
39.031067,79.96691,DrugEx_GT_e_0.1,0.2
76.74329,-16.63331,DrugEx_GT_e_0.1,0.2
5.3177567,60.2921,DrugEx_GT_e_0.1,0.2
15.338177,67.716606,DrugEx_GT_e_0.1,0.2
25.1747,45.564224,DrugEx_GT_e_0.1,0.2
0.123014554,92.30683,DrugEx_GT_e_0.1,0.2
-12.739379,44.66766,DrugEx_GT_e_0.1,0.2
-22.932251,90.769455,DrugEx_GT_e_0.1,0.2
-4.527244,78.177536,DrugEx_GT_e_0.1,0.2
12.9228,67.92913,DrugEx_GT_e_0.1,0.2
-0.68173677,90.4939,DrugEx_GT_e_0.1,0.2
16.467419,47.267994,DrugEx_GT_e_0.1,0.2
-20.926308,12.336031,DrugEx_GT_e_0.1,0.2
-6.9816723,101.4508,DrugEx_GT_e_0.1,0.2
47.50196,69.691696,DrugEx_GT_e_0.1,0.2
5.2185755,36.449974,DrugEx_GT_e_0.1,0.2
21.797321,67.89462,DrugEx_GT_e_0.1,0.2
-15.424954,54.63037,DrugEx_GT_e_0.1,0.2
5.3750186,40.736366,DrugEx_GT_e_0.1,0.2
6.7747364,35.870518,DrugEx_GT_e_0.1,0.2
-17.062784,39.131466,DrugEx_GT_e_0.1,0.2
-0.81782156,85.52929,DrugEx_GT_e_0.1,0.2
-24.466667,56.19151,DrugEx_GT_e_0.1,0.2
30.437014,18.877737,DrugEx_GT_e_0.1,0.2
68.39645,-12.687735,DrugEx_GT_e_0.1,0.2
7.189795,88.66148,DrugEx_GT_e_0.1,0.2
-15.526831,26.529884,DrugEx_GT_e_0.1,0.2
6.188858,40.38182,DrugEx_GT_e_0.1,0.2
-9.384728,-18.983047,DrugEx_GT_e_0.1,0.2
-16.618528,74.32744,DrugEx_GT_e_0.1,0.2
-17.562046,-21.214882,DrugEx_GT_e_0.1,0.2
6.6784716,74.47891,DrugEx_GT_e_0.1,0.2
3.5012894,56.75369,DrugEx_GT_e_0.1,0.2
-2.6818354,76.2381,DrugEx_GT_e_0.1,0.2
12.4401,60.7987,DrugEx_GT_e_0.1,0.2
9.290649,44.671856,DrugEx_GT_e_0.1,0.2
10.202204,42.686596,DrugEx_GT_e_0.1,0.2
14.240071,69.06523,DrugEx_GT_e_0.1,0.2
-25.224545,18.69346,DrugEx_GT_e_0.1,0.2
48.738327,44.60579,DrugEx_GT_e_0.1,0.2
29.25059,-2.5266433,DrugEx_GT_e_0.1,0.2
13.432419,78.02387,DrugEx_GT_e_0.1,0.2
12.983335,63.04109,DrugEx_GT_e_0.1,0.2
21.686245,80.09599,DrugEx_GT_e_0.1,0.2
-20.621244,75.620766,DrugEx_GT_e_0.1,0.2
-4.1906977,23.34907,DrugEx_GT_e_0.1,0.2
69.48357,-21.934057,DrugEx_GT_e_0.1,0.2
-18.103287,76.32713,DrugEx_GT_e_0.1,0.2
12.510477,66.40697,DrugEx_GT_e_0.1,0.2
-8.54212,41.794,DrugEx_GT_e_0.1,0.2
26.910982,46.420258,DrugEx_GT_e_0.1,0.2
21.348934,66.45908,DrugEx_GT_e_0.1,0.2
0.92408484,-21.535198,DrugEx_GT_e_0.1,0.2
50.976913,68.086845,DrugEx_GT_e_0.1,0.2
21.208546,56.63797,DrugEx_GT_e_0.1,0.2
68.82025,-12.073667,DrugEx_GT_e_0.1,0.2
7.0253835,92.05756,DrugEx_GT_e_0.1,0.2
73.820595,-16.566498,DrugEx_GT_e_0.1,0.2
7.709685,88.49006,DrugEx_GT_e_0.1,0.2
38.201412,62.720474,DrugEx_GT_e_0.1,0.2
11.5891,78.87381,DrugEx_GT_e_0.1,0.2
28.529139,38.48628,DrugEx_GT_e_0.1,0.2
-3.233077,48.76466,DrugEx_GT_e_0.1,0.2
33.643562,59.02755,DrugEx_GT_e_0.1,0.2
-6.413743,31.035042,DrugEx_GT_e_0.1,0.2
-0.11508965,83.66295,DrugEx_GT_e_0.1,0.2
29.161448,49.968178,DrugEx_GT_e_0.1,0.2
72.061844,-19.501558,DrugEx_GT_e_0.1,0.2
17.555462,-57.658825,DrugEx_GT_e_0.1,0.2
-7.523818,81.73337,DrugEx_GT_e_0.1,0.2
-13.279962,70.404594,DrugEx_GT_e_0.1,0.2
28.55331,47.06975,DrugEx_GT_e_0.1,0.2
12.178434,37.1484,DrugEx_GT_e_0.1,0.2
41.47615,-9.033512,DrugEx_GT_e_0.1,0.2
43.90968,61.66502,DrugEx_GT_e_0.1,0.2
13.481185,84.49909,DrugEx_GT_e_0.1,0.2
9.390395,-65.75277,DrugEx_GT_e_0.1,0.2
9.596601,74.46428,DrugEx_GT_e_0.1,0.2
18.006092,43.53717,DrugEx_GT_e_0.1,0.2
12.216884,58.63492,DrugEx_GT_e_0.1,0.2
11.389811,45.93765,DrugEx_GT_e_0.1,0.2
9.998997,38.06868,DrugEx_GT_e_0.1,0.2
14.6590395,59.5466,DrugEx_GT_e_0.1,0.2
-9.314581,80.051895,DrugEx_GT_e_0.1,0.2
11.348071,56.991222,DrugEx_GT_e_0.1,0.2
6.4425764,74.432556,DrugEx_GT_e_0.1,0.2
19.616808,19.937178,DrugEx_GT_e_0.1,0.2
8.707649,46.625275,DrugEx_GT_e_0.1,0.2
23.737003,41.461887,DrugEx_GT_e_0.1,0.2
6.987999,102.24952,DrugEx_GT_e_0.1,0.2
-0.101628006,-8.697472,DrugEx_GT_e_0.1,0.2
37.64086,73.578026,DrugEx_GT_e_0.1,0.2
14.56717,56.785877,DrugEx_GT_e_0.1,0.2
8.302224,71.6651,DrugEx_GT_e_0.1,0.2
25.30144,44.972015,DrugEx_GT_e_0.1,0.2
8.6317215,35.495186,DrugEx_GT_e_0.1,0.2
54.0476,71.19672,DrugEx_GT_e_0.1,0.2
10.629326,37.730297,DrugEx_GT_e_0.1,0.2
-11.452011,80.35943,DrugEx_GT_e_0.1,0.2
-6.859007,84.78478,DrugEx_GT_e_0.1,0.2
19.110106,70.66027,DrugEx_GT_e_0.1,0.2
-3.2890267,50.18695,DrugEx_GT_e_0.1,0.2
10.5127735,14.486833,DrugEx_GT_e_0.1,0.2
-11.768981,52.96817,DrugEx_GT_e_0.1,0.2
-7.3133216,35.143013,DrugEx_GT_e_0.1,0.2
16.694738,101.0454,DrugEx_GT_e_0.1,0.2
44.063755,57.59298,DrugEx_GT_e_0.1,0.2
-6.7658353,45.393734,DrugEx_GT_e_0.1,0.2
-8.109693,50.47493,DrugEx_GT_e_0.1,0.2
20.172464,71.58498,DrugEx_GT_e_0.1,0.2
-12.567004,67.976135,DrugEx_GT_e_0.1,0.2
-51.621197,47.345943,DrugEx_GT_e_0.1,0.2
-8.549642,41.57318,DrugEx_GT_e_0.1,0.2
39.42866,-23.170702,DrugEx_GT_e_0.1,0.2
1.629968,55.442974,DrugEx_GT_e_0.1,0.2
-4.7877197,-5.984661,DrugEx_GT_e_0.1,0.2
-2.7310326,56.22653,DrugEx_GT_e_0.1,0.2
0.25755644,32.656338,DrugEx_GT_e_0.1,0.2
11.483247,-25.636435,DrugEx_GT_e_0.1,0.2
-27.85648,7.933967,DrugEx_GT_e_0.1,0.2
9.766309,35.79916,DrugEx_GT_e_0.1,0.2
-12.141233,63.077545,DrugEx_GT_e_0.1,0.2
13.442795,7.01855,DrugEx_GT_e_0.1,0.2
-24.432543,75.63281,DrugEx_GT_e_0.1,0.2
14.776955,38.515926,DrugEx_GT_e_0.1,0.2
-7.1652417,24.702549,DrugEx_GT_e_0.1,0.2
-28.44439,58.252743,DrugEx_GT_e_0.1,0.2
23.614876,46.01701,DrugEx_GT_e_0.1,0.2
37.890686,72.98519,DrugEx_GT_e_0.1,0.2
22.849289,74.99193,DrugEx_GT_e_0.1,0.2
7.501065,91.89695,DrugEx_GT_e_0.1,0.2
20.783861,43.955345,DrugEx_GT_e_0.1,0.2
2.1371322,51.34349,DrugEx_GT_e_0.1,0.2
-24.794043,67.29835,DrugEx_GT_e_0.1,0.2
-2.8725703,85.04315,DrugEx_GT_e_0.1,0.2
-22.313766,14.555106,DrugEx_GT_e_0.1,0.2
0.47086892,21.230562,DrugEx_GT_e_0.1,0.2
26.570318,50.20554,DrugEx_GT_e_0.1,0.2
-60.95688,-74.625374,DrugEx_GT_e_0.1,0.2
-8.540177,41.82722,DrugEx_GT_e_0.1,0.2
-2.0154078,60.343243,DrugEx_GT_e_0.1,0.2
-7.3821874,35.21333,DrugEx_GT_e_0.1,0.2
11.439855,36.286488,DrugEx_GT_e_0.1,0.2
1.6272362,90.16413,DrugEx_GT_e_0.1,0.2
26.652353,64.140305,DrugEx_GT_e_0.1,0.2
-14.135774,-24.190937,DrugEx_GT_e_0.1,0.2
11.754272,29.088943,DrugEx_GT_e_0.1,0.2
-2.681505,84.95441,DrugEx_GT_e_0.1,0.2
-12.510287,67.75998,DrugEx_GT_e_0.1,0.2
21.960032,67.33844,DrugEx_GT_e_0.1,0.2
-12.057415,93.66858,DrugEx_GT_e_0.1,0.2
43.86399,59.4814,DrugEx_GT_e_0.1,0.2
-33.37535,17.627794,DrugEx_GT_e_0.1,0.2
-9.647596,63.907185,DrugEx_GT_e_0.1,0.2
11.101402,76.84589,DrugEx_GT_e_0.1,0.2
31.731108,12.435489,DrugEx_GT_e_0.1,0.2
-6.398821,66.71131,DrugEx_GT_e_0.1,0.2
-6.0228033,39.72859,DrugEx_GT_e_0.1,0.2
-5.6067724,24.273027,DrugEx_GT_e_0.1,0.2
4.9767127,50.79192,DrugEx_GT_e_0.1,0.2
8.4136,81.35848,DrugEx_GT_e_0.1,0.2
-12.752037,46.924297,DrugEx_GT_e_0.1,0.2
21.709393,56.22547,DrugEx_GT_e_0.1,0.2
15.425588,67.52058,DrugEx_GT_e_0.1,0.2
-17.083347,77.76799,DrugEx_GT_e_0.1,0.2
-19.375128,59.377987,DrugEx_GT_e_0.1,0.2
-25.595488,16.76441,DrugEx_GT_e_0.1,0.2
0.7238904,65.72385,DrugEx_GT_e_0.1,0.2
1.6017044,59.671757,DrugEx_GT_e_0.1,0.2
5.3106356,57.400528,DrugEx_GT_e_0.1,0.2
-18.86083,31.745863,DrugEx_GT_e_0.1,0.2
13.2612505,28.701982,DrugEx_GT_e_0.1,0.2
7.0055714,92.42014,DrugEx_GT_e_0.1,0.2
13.59719,68.94278,DrugEx_GT_e_0.1,0.2
-16.159025,-14.10494,DrugEx_GT_e_0.1,0.2
9.508784,-1.0255898,DrugEx_GT_e_0.1,0.2
11.983378,55.97223,DrugEx_GT_e_0.1,0.2
-5.1076326,47.983593,DrugEx_GT_e_0.1,0.2
49.15249,48.892616,DrugEx_GT_e_0.1,0.2
-11.206058,49.553204,DrugEx_GT_e_0.1,0.2
-1.223396,102.05196,DrugEx_GT_e_0.1,0.2
-68.65958,-58.17354,DrugEx_GT_e_0.1,0.2
-77.498436,52.97963,DrugEx_GT_e_0.1,0.2
0.03461229,101.32862,DrugEx_GT_e_0.1,0.2
87.16874,47.08393,DrugEx_GT_e_0.1,0.2
12.542734,72.33158,DrugEx_GT_e_0.1,0.2
-2.301726,58.81748,DrugEx_GT_e_0.1,0.2
21.190546,83.71322,DrugEx_GT_e_0.1,0.2
20.278257,51.983196,DrugEx_GT_e_0.1,0.2
-4.9874954,100.71618,DrugEx_GT_e_0.1,0.2
-9.1783495,21.976486,DrugEx_GT_e_0.1,0.2
4.656894,60.829548,DrugEx_GT_e_0.1,0.2
4.064976,75.40046,DrugEx_GT_e_0.1,0.2
0.9504399,-10.25723,DrugEx_GT_e_0.1,0.2
-36.32749,63.25862,DrugEx_GT_e_0.1,0.2
12.077516,37.28469,DrugEx_GT_e_0.1,0.2
10.362702,68.57016,DrugEx_GT_e_0.1,0.2
24.842403,58.889565,DrugEx_GT_e_0.1,0.2
24.342585,46.21418,DrugEx_GT_e_0.1,0.2
-13.691663,53.887825,DrugEx_GT_e_0.1,0.2
57.455013,61.966877,DrugEx_GT_e_0.1,0.2
60.499187,2.6104095,DrugEx_GT_e_0.1,0.2
-5.8651986,62.7622,DrugEx_GT_e_0.1,0.2
39.9653,78.01196,DrugEx_GT_e_0.1,0.2
20.643875,45.055916,DrugEx_GT_e_0.1,0.2
-29.004967,-27.092371,DrugEx_GT_e_0.1,0.2
17.076982,57.765965,DrugEx_GT_e_0.1,0.2
-1.6612114,78.92024,DrugEx_GT_e_0.1,0.2
52.16006,68.83669,DrugEx_GT_e_0.1,0.2
-14.495501,8.293385,DrugEx_GT_e_0.1,0.2
5.343362,57.392815,DrugEx_GT_e_0.1,0.2
-26.18026,64.81934,DrugEx_GT_e_0.1,0.2
-22.10256,42.33924,DrugEx_GT_e_0.1,0.2
29.171406,49.91852,DrugEx_GT_e_0.1,0.2
-14.458627,80.8213,DrugEx_GT_e_0.1,0.2
-55.62818,45.96897,DrugEx_GT_e_0.1,0.2
10.021797,-34.09803,DrugEx_GT_e_0.1,0.2
36.405018,30.474066,DrugEx_GT_e_0.1,0.2
-4.0097804,-43.122555,DrugEx_GT_e_0.1,0.2
61.304802,69.78025,DrugEx_GT_e_0.1,0.2
-22.454054,90.618454,DrugEx_GT_e_0.1,0.2
19.0371,100.92846,DrugEx_GT_e_0.1,0.2
-6.2153635,55.685204,DrugEx_GT_e_0.1,0.2
-13.94165,53.767677,DrugEx_GT_e_0.1,0.2
-25.220434,47.983276,DrugEx_GT_e_0.1,0.2
-10.437049,46.197735,DrugEx_GT_e_0.1,0.2
6.6435366,63.064507,DrugEx_GT_e_0.1,0.2
10.35146,50.169342,DrugEx_GT_e_0.1,0.2
81.6544,48.745335,DrugEx_GT_e_0.1,0.2
-2.1381853,47.649258,DrugEx_GT_e_0.1,0.2
1.3963188,89.92547,DrugEx_GT_e_0.1,0.2
-36.247353,74.2299,DrugEx_GT_e_0.1,0.2
-2.5380723,56.39391,DrugEx_GT_e_0.1,0.2
82.66374,36.002075,DrugEx_GT_e_0.1,0.2
14.70889,80.15126,DrugEx_GT_e_0.1,0.2
32.007732,65.88595,DrugEx_GT_e_0.1,0.2
7.3547397,94.11403,DrugEx_GT_e_0.1,0.2
24.330511,53.827873,DrugEx_GT_e_0.1,0.2
6.207831,68.29136,DrugEx_GT_e_0.1,0.2
21.57853,65.4422,DrugEx_GT_e_0.1,0.2
-16.067705,75.6747,DrugEx_GT_e_0.1,0.2
-27.88808,75.275024,DrugEx_GT_e_0.1,0.2
-1.8163149,87.03774,DrugEx_GT_e_0.1,0.2
-3.6356986,33.295795,DrugEx_GT_e_0.1,0.2
13.65292,31.515242,DrugEx_GT_e_0.1,0.2
-17.49181,67.16755,DrugEx_GT_e_0.1,0.2
23.58783,66.4694,DrugEx_GT_e_0.1,0.2
76.66587,-16.345306,DrugEx_GT_e_0.1,0.2
-49.551025,44.8161,DrugEx_GT_e_0.1,0.2
-0.5909104,41.4874,DrugEx_GT_e_0.1,0.2
4.692988,37.635014,DrugEx_GT_e_0.1,0.2
10.734619,38.118454,DrugEx_GT_e_0.1,0.2
38.57629,52.53638,DrugEx_GT_e_0.1,0.2
33.0374,-9.187375,DrugEx_GT_e_0.1,0.2
-25.348993,8.309527,DrugEx_GT_e_0.1,0.2
-18.231113,76.355515,DrugEx_GT_e_0.1,0.2
-4.301699,44.297295,DrugEx_GT_e_0.1,0.2
75.45505,52.08284,DrugEx_GT_e_0.1,0.2
-35.387947,18.73605,DrugEx_GT_e_0.1,0.2
23.5157,-25.108854,DrugEx_GT_e_0.1,0.2
9.114358,-37.617588,DrugEx_GT_e_0.1,0.2
-1.0767391,74.99624,DrugEx_GT_e_0.1,0.2
3.419465,80.59477,DrugEx_GT_e_0.1,0.2
69.189995,9.799285,DrugEx_GT_e_0.1,0.2
2.6563735,40.683613,DrugEx_GT_e_0.1,0.2
34.33003,82.55824,DrugEx_GT_e_0.1,0.2
-12.903656,12.848486,DrugEx_GT_e_0.1,0.2
44.915623,70.78569,DrugEx_GT_e_0.1,0.2
-15.112488,52.818752,DrugEx_GT_e_0.1,0.2
-9.515595,79.96134,DrugEx_GT_e_0.1,0.2
46.016495,69.738365,DrugEx_GT_e_0.1,0.2
-8.510832,41.730896,DrugEx_GT_e_0.1,0.2
32.676716,52.19285,DrugEx_GT_e_0.1,0.2
52.700832,69.70687,DrugEx_GT_e_0.1,0.2
11.87605,39.94048,DrugEx_GT_e_0.1,0.2
0.5813484,90.64576,DrugEx_GT_e_0.1,0.2
33.926758,58.606987,DrugEx_GT_e_0.1,0.2
24.925938,69.50494,DrugEx_GT_e_0.1,0.2
21.957415,56.2339,DrugEx_GT_e_0.1,0.2
-5.006001,64.51994,DrugEx_GT_e_0.1,0.2
11.158422,68.271225,DrugEx_GT_e_0.1,0.2
31.364662,53.58545,DrugEx_GT_e_0.1,0.2
-13.94702,56.484695,DrugEx_GT_e_0.1,0.2
-10.716214,49.989136,DrugEx_GT_e_0.1,0.2
8.327855,48.3181,DrugEx_GT_e_0.1,0.2
2.3761344,70.918274,DrugEx_GT_e_0.1,0.2
-11.6605625,-35.90093,DrugEx_GT_e_0.1,0.2
-26.208067,84.33959,DrugEx_GT_e_0.1,0.2
2.3385718,48.891182,DrugEx_GT_e_0.1,0.2
13.211791,83.87532,DrugEx_GT_e_0.1,0.2
-19.135632,75.35472,DrugEx_GT_e_0.1,0.2
-26.511173,84.11512,DrugEx_GT_e_0.1,0.2
15.943003,71.85195,DrugEx_GT_e_0.1,0.2
