chembl_id,pchembl_value,canonical_smiles,scaffolds_csk
226,CHEMBL243455,8.846666666666666,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1sccc1C(=O)N1CCCCC1)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CCCC2CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
227,CHEMBL239957,7.0,Cn1c(C#N)ccc1-c1ccc2[nH]c(=S)n(C3CCCC3)c2c1,C1CCC(C2CCC3CCC(C4CCCC4)C3C2)C1
228,CHEMBL235208,8.379999999999999,COc1ccc(F)cc1C(C)(C)CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F,C(CCCC1CCC(C2CCCCC2)C1)CCC1CCCCC1
229,CHEMBL234988,8.25,Nc1c(C(=O)NCC(O)(CC2(c3cc(F)ccc3Cl)CCC2)C(F)(F)F)cnn1-c1ccccc1,C1CCC(C2CCC(CCCCCC3(C4CCCCC4)CCC3)C2)CC1
230,CHEMBL235205,7.8225,Nc1c(C(=O)NCC(O)(CC2(C3CCCC3)CCCc3ccccc32)C(F)(F)F)cnn1-c1ccc(F)cc1F,C1CCC(C2CCC(CCCCCC3(C4CCCC4)CCCC4CCCCC43)C2)CC1
231,CHEMBL393011,8.299999999999999,CCC1(CC(O)(CNC(=O)c2cnn(-c3ccc(F)cc3F)c2N)C(F)(F)F)CCCc2ccccc21,C1CCC(C2CCC(CCCCCC3CCCC4CCCCC34)C2)CC1
232,CHEMBL237973,8.1675,CCC1(CC(O)(CNC(=O)c2cnn(-c3ccc(F)cc3)c2N)C(F)(F)F)CCCc2ccccc21,C1CCC(C2CCC(CCCCCC3CCCC4CCCCC34)C2)CC1
233,CHEMBL394168,8.57,CCC1(CC(O)(CNC(=O)c2cnn(-c3ccccc3)c2N)C(F)(F)F)CCCc2ccccc21,C1CCC(C2CCC(CCCCCC3CCCC4CCCCC34)C2)CC1
234,CHEMBL236947,8.1325,CC1(CC(O)(CNC(=O)c2cnn(-c3ccccc3)c2N)C(F)(F)F)CCCc2ccccc21,C1CCC(C2CCC(CCCCCC3CCCC4CCCCC34)C2)CC1
235,CHEMBL3706933,7.6850000000000005,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccccc1Cl)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
236,CHEMBL3706942,8.895,COCOCc1cc(F)ccc1/C=C1\Oc2ccc(O)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
237,CHEMBL3706941,8.885,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(F)cc1/C=N/O)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
238,CHEMBL3706940,8.025,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(F)cc1CO)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
239,CHEMBL3706939,7.92,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(F)cc1S(=O)(=O)N1CCCCC1)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CCCCC2CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
240,CHEMBL3706937,7.32,CCN(CC)Cc1cc(F)ccc1/C=C1\Oc2ccc(O)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
241,CHEMBL3706936,8.215,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(F)cc1C(=O)N(C)C)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
242,CHEMBL3706935,8.399999999999999,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccccc1-c1ccccc1)O2)C(C)=CC(C)(C)N3,C1CCC(C2CCCCC2CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
243,CHEMBL3706934,9.2,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccccc1C)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
244,CHEMBL3706932,8.870000000000001,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccccc1F)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
245,CHEMBL3706962,8.635000000000002,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(C)n1)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
246,CHEMBL3706961,8.465,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1oc(C)cc1C(=O)N(C)C)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)C1
247,CHEMBL3706960,9.125,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cc(F)cc4c1OCOC4)O2)C(C)=CC(C)(C)N3,C1CCC2C(C1)CCCC2CC1CC2CCCCC2C2CCC3CCCCC3C12
248,CHEMBL3706959,8.205,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(C(F)(F)F)c1C)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
249,CHEMBL3706956,9.2,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(O)cc1)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
250,CHEMBL3706952,7.87,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(C)cc1)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
251,CHEMBL3706950,8.795,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(-c4cccnc4)c1)O2)C(C)=CC(C)(C)N3,C1CCC(C2CCCC(CC3CC4CCCCC4C4CCC5CCCCC5C34)C2)CC1
252,CHEMBL3706949,9.075,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(-c4ccsc4)c1)O2)C(C)=CC(C)(C)N3,C1CCC(C2CCCC(CC3CC4CCCCC4C4CCC5CCCCC5C34)C2)C1
253,CHEMBL3706948,7.925000000000001,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(Oc4ccccc4)c1)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CCCC(CC3CC4CCCCC4C4CCC5CCCCC5C34)C2)CC1
254,CHEMBL3706947,8.525,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(OC(F)(F)F)c1)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
255,CHEMBL3706946,8.645,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(O)c1)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
256,CHEMBL3706945,8.280000000000001,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(-c4ccccc4)c1)O2)C(C)=CC(C)(C)N3,C1CCC(C2CCCC(CC3CC4CCCCC4C4CCC5CCCCC5C34)C2)CC1
257,CHEMBL3706944,8.495000000000001,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(C(F)(F)F)c1)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
258,CHEMBL3706943,9.375,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1cccc(C)c1)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
259,CHEMBL3706938,8.72,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(F)cc1C(=O)N1CCCCC1)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CCCCC2CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
260,CHEMBL3706958,7.04,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(OC(F)(F)F)cc1)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
261,CHEMBL3706957,8.0,COc1ccc(/C=C2\Oc3ccc(O)c(OC)c3-c3ccc4c(c32)C(C)=CC(C)(C)N4)cc1,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
262,CHEMBL3706955,7.11,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(-c4ccccc4)cc1)O2)C(C)=CC(C)(C)N3,C1CCC(C2CCC(CC3CC4CCCCC4C4CCC5CCCCC5C34)CC2)CC1
263,CHEMBL3706953,7.77,CCc1ccc(/C=C2\Oc3ccc(O)c(OC)c3-c3ccc4c(c32)C(C)=CC(C)(C)N4)cc1,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
264,CHEMBL3706951,7.92,COc1c(O)ccc2c1-c1ccc3c(c1/C(=C/c1ccc(Cl)cc1)O2)C(C)=CC(C)(C)N3,C1CCC(CC2CC3CCCCC3C3CCC4CCCCC4C23)CC1
265,CHEMBL263091,8.55,COc1ccc(F)cc1C(C)(C)CC(O)(C(=O)Nc1ccc2c(=O)onc(C)c2c1)C(F)(F)F,C1CCC(CCCCCC2CCC3CCCCC3C2)CC1
266,CHEMBL236320,7.39,CCn1nc(C)c(Br)c1C(=O)NCC(O)(CC1(C)CCCc2ccccc21)C(F)(F)F,C(CCC1CCCC1)CCC1CCCC2CCCCC12
267,CHEMBL393551,8.355,CC1(CC(O)(CNc2cccc3ncccc23)C(F)(F)F)CCCc2ccccc21,C(CCC1CCCC2CCCCC12)CC1CCCC2CCCCC12
268,CHEMBL238360,8.158,Cc1ccc2c(NCC(O)(CC3(C)CCCc4ccccc43)C(F)(F)F)cccc2n1,C(CCC1CCCC2CCCCC12)CC1CCCC2CCCCC12
269,CHEMBL236229,8.3075,CCC1(CC(O)(CNc2cccc3cnccc23)C(F)(F)F)CCCc2ccccc21,C(CCC1CCCC2CCCCC12)CC1CCCC2CCCCC12
270,CHEMBL238147,7.891249999999999,CCC1(CC(O)(CNc2cccc3nc(C)ccc23)C(F)(F)F)CCCc2ccccc21,C(CCC1CCCC2CCCCC12)CC1CCCC2CCCCC12
271,CHEMBL237595,7.0,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccccc1Cl)C(F)(F)F,C1CCC(CCCCC2CCCCC2)CC1
272,CHEMBL401219,7.09,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cccc(C#N)c1)C(F)(F)F,C1CCC(CCCCC2CCCCC2)CC1
273,CHEMBL393920,7.93,CCC1(CC(O)(CNc2cccc3ncccc23)C(F)(F)F)CCCc2ccccc21,C(CCC1CCCC2CCCCC12)CC1CCCC2CCCCC12
274,CHEMBL237496,7.863333333333334,CC1(CC(O)(Cc2ccnc3ccccc23)C(F)(F)F)CCCc2ccccc21,C1CCC2C(C1)CCCC2CCCC1CCCC2CCCCC21
275,CHEMBL429987,7.52,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C#N)cc1)C(F)(F)F,C1CCC(CCCCC2CCCCC2)CC1
276,CHEMBL391917,7.7,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C=O)cc1)C(F)(F)F,C1CCC(CCCCC2CCCCC2)CC1
277,CHEMBL392568,7.17,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(Cl)cc1Cl)C(F)(F)F,C1CCC(CCCCC2CCCCC2)CC1
278,CHEMBL237807,7.12,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cccc(Cl)c1Cl)C(F)(F)F,C1CCC(CCCCC2CCCCC2)CC1
279,CHEMBL393392,7.26,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(C)cc(C)c1)C(F)(F)F,C1CCC(CCCCC2CCCCC2)CC1
280,CHEMBL236853,7.535,CCC1(CC(O)(Cc2cc(Cl)nc3ccccc23)C(F)(F)F)CCCc2ccccc21,C1CCC2C(C1)CCCC2CCCC1CCCC2CCCCC21
281,CHEMBL235480,7.22,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(Cl)cc(Cl)c1)C(F)(F)F,C1CCC(CCCCC2CCCCC2)CC1
282,CHEMBL237377,7.35,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(Cl)ccc1Cl)C(F)(F)F,C1CCC(CCCCC2CCCCC2)CC1
283,CHEMBL235689,7.57,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(Cl)cc(C#N)c1)C(F)(F)F,C1CCC(CCCCC2CCCCC2)CC1
284,CHEMBL392499,7.34,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(C)cc(Cl)c1)C(F)(F)F,C1CCC(CCCCC2CCCCC2)CC1
285,CHEMBL392289,7.72,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C=O)cc1Cl)C(F)(F)F,C1CCC(CCCCC2CCCCC2)CC1
286,CHEMBL391943,7.8375,CCC1(CC(O)(Cc2cc3ccncc3[nH]2)C(F)(F)F)CCCc2ccccc21,C1CCC2CC(CCCC3CCCC4CCCCC43)CC2C1
287,CHEMBL235280,7.24,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C)c2ccccc12)C(F)(F)F,C1CCC(CCCCC2CCCC3CCCCC23)CC1
288,CHEMBL235063,7.77,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C#N)cc1Cl)C(F)(F)F,C1CCC(CCCCC2CCCCC2)CC1
289,CHEMBL400609,7.66,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C#N)cc1F)C(F)(F)F,C1CCC(CCCCC2CCCCC2)CC1
290,CHEMBL392501,8.1,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(C)cc(C)c1C#N)C(F)(F)F,C1CCC(CCCCC2CCCCC2)CC1
291,CHEMBL236755,7.96,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(C)c(C#N)c(C)c1)C(F)(F)F,C1CCC(CCCCC2CCCCC2)CC1
292,CHEMBL236754,7.19,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1c(C)ccc2ccccc12)C(F)(F)F,C1CCC(CCCCC2CCCC3CCCCC23)CC1
293,CHEMBL392500,7.68,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1ccc(C#N)c2ccccc12)C(F)(F)F,C1CCC(CCCCC2CCCC3CCCCC23)CC1
294,CHEMBL391942,7.846666666666667,CCC1(CC(O)(Cc2[nH]c3ccccc3c2C#N)C(F)(F)F)CCCc2ccccc21,C1CCC2CC(CCCC3CCCC4CCCCC43)CC2C1
295,CHEMBL236018,7.755000000000001,CCC1(CC(O)(Cc2cc3c(C)cc(C#N)cc3[nH]2)C(F)(F)F)CCCc2ccccc21,C1CCC2CC(CCCC3CCCC4CCCCC43)CC2C1
296,CHEMBL393819,7.97,CCC1(CC(O)(Cn2ccc(=O)c3ccccc32)C(F)(F)F)CCCc2ccccc21,C1CCC2C(C1)CCCC2CCCC1CCCC2CCCCC21
297,CHEMBL211441,8.126666666666667,CCC(CC)C1(CC(O)(C(=O)Nc2ccc3c(=O)onc(C)c3c2)C(F)(F)F)CCCc2ccccc21,C(CCC1CCCC2CCCCC12)CC1CCC2CCCCC2C1
298,CHEMBL235365,8.016666666666667,Cc1noc(=O)c2ccc(NC(=O)C(O)(CC3(C4CCCC4)CCCc4ccccc43)C(F)(F)F)cc12,C(CCC1(C2CCCC2)CCCC2CCCCC21)CC1CCC2CCCCC2C1
299,CHEMBL403787,8.0,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(P(C)(C)=O)cc3)C[C@@]21C,C1CCC(C2CC3CCCC3C3CCC4CCCCC4C23)CC1
300,CHEMBL439234,7.09,C=C1OC(C)=N[C@]12CC[C@H]1[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]12C,C1CCC(C2CC3C(CCC34CCCC4)C3CCC4CCCCC4C23)CC1
301,CHEMBL250425,7.64,C=C1OC(CC)=N[C@]12CC[C@H]1[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]12C,C1CCC(C2CC3C(CCC34CCCC4)C3CCC4CCCCC4C23)CC1
302,CHEMBL453579,7.47,CC1=C[C@@H]([C@@H]2Oc3c(F)cc(F)cc3-c3ccc4c(c32)C(C)=CC(C)(C)N4)CCC1,C1CCC(C2CC3CCCCC3C3CCC4CCCCC4C23)CC1
303,CHEMBL258193,8.74,Cc1cc(-c2cccc3[nH]ccc23)c(Cl)c2c1NC(C)(C)CC2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
304,CHEMBL404496,8.0,Cc1cc(-c2c[nH]c3ccccc23)c(Cl)c2c1NC(C)(C)CC2C,C1CCC2CC(C3CCC4CCCCC43)CCC2C1
305,CHEMBL438885,7.28,Cc1cc(-c2cc(Cl)cc3cc[nH]c23)c(Cl)c2c1NC(C)(C)CC2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
306,CHEMBL404879,7.92,Cc1cc(-c2ccc(Cl)c3cc[nH]c23)c(Cl)c2c1NC(C)(C)CC2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
307,CHEMBL404640,7.17,COc1ccc(-c2cc(C)c3c(c2Cl)C(C)CC(C)(C)N3)c2[nH]ccc12,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
308,CHEMBL258191,7.795,Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)CC2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
309,CHEMBL253745,7.48,COc1ccc2cc[nH]c2c1-c1cc(C)c2c(c1Cl)C(C)CC(C)(C)N2,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
310,CHEMBL429842,7.96,Cc1cc(-c2cc(F)c(F)c3cc[nH]c23)c(Cl)c2c1NC(C)(C)CC2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
311,CHEMBL403274,8.51,Cc1cc(-c2cc(F)cc3cc[nH]c23)c(Cl)c2c1NC(C)(C)CC2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
312,CHEMBL257152,8.3,Cc1cc(-c2ccc(F)c3cc[nH]c23)c(Cl)c2c1NC(C)(C)CC2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
313,CHEMBL256787,8.28,Cc1cc(-c2cccc3c(C)c[nH]c23)c(Cl)c2c1NC(C)(C)CC2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
314,CHEMBL427899,7.08,Cc1cc(-c2cccc3ccn(C)c23)c(Cl)c2c1NC(C)(C)CC2C,C1CCC2CC(C3CCCC4CCCC43)CCC2C1
315,CHEMBL500678,8.29,CCNC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
316,CHEMBL501745,8.24,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NC(C)(C)CC(C)(C)C)C(=O)CO,C1CCC2C(C1)CCC1C3CCCC3CCC21
317,CHEMBL501474,7.91,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NCCC(C)(C)C)C(=O)CO,C1CCC2C(C1)CCC1C3CCCC3CCC21
318,CHEMBL506241,7.26,CCC(C)(C)NC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
319,CHEMBL526106,9.3,CCC(C)NC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
320,CHEMBL525273,7.54,COC(=O)[C@H](C)NC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
321,CHEMBL497472,8.62,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NC(C)(C)C)C(=O)CO,C1CCC2C(C1)CCC1C3CCCC3CCC21
322,CHEMBL498651,7.76,C=CCNC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
323,CHEMBL525923,7.67,CC(C)NC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
324,CHEMBL499630,8.68,CCCCCNC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
325,CHEMBL499629,8.55,CCCCNC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
326,CHEMBL500938,8.44,CCCNC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C1CCC2C(C1)CCC1C3CCCC3CCC21
327,CHEMBL500897,8.89,C[C@H](NC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)c1ccccc1,C1CCC(CCCCC2CCC3C2CCC2C4CCCCC4CCC32)CC1
328,CHEMBL509182,8.28,C[C@@H](NC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)c1ccccc1,C1CCC(CCCCC2CCC3C2CCC2C4CCCCC4CCC32)CC1
329,CHEMBL503041,8.24,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NC12CC3CC(CC(C3)C1)C2)C(=O)CO,C1CCC2C(C1)CCC1C3CCC(CCCC45CC6CC(CC(C6)C4)C5)C3CCC21
330,CHEMBL503848,8.46,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NC1CCCCC1)C(=O)CO,C1CCC(CCCC2CCC3C2CCC2C4CCCCC4CCC32)CC1
331,CHEMBL525442,8.42,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)NC1CCCC1)C(=O)CO,C1CCC(CCCC2CCC3C2CCC2C4CCCCC4CCC32)C1
332,CHEMBL470783,8.120000000000001,CC[C@@]12C[C@H](O)[C@](O)(c3ccccc3)C[C@H]1CCc1cc(OCc3cccnc3C)ccc12,C1CCC(CCC2CCC3C(CCC4CC(C5CCCCC5)CCC43)C2)CC1
333,CHEMBL515671,8.15,CC#C[C@]1(O)C[C@H]2CCc3cc(OCc4cccnc4C)ccc3[C@]2(CC)C[C@@H]1O,C1CCC(CCC2CCC3C(CCC4CCCCC43)C2)CC1
334,CHEMBL457241,7.33,CC#C[C@]1(O)C[C@H]2CCc3cc(O)ccc3[C@]2(CC)C[C@@H]1O,C1CCC2C(C1)CCC1CCCCC12
335,CHEMBL457036,8.42,CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(OCc4cccnc4C)cc3CC[C@@H]2C1,C1CCC(CCC2CCC3C(CCC4CCCCC43)C2)CC1
336,CHEMBL457035,8.015,CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(OCc4ccncc4)cc3CC[C@@H]2C1,C1CCC(CCC2CCC3C(CCC4CCCCC43)C2)CC1
337,CHEMBL510216,8.82,CC#C[C@@]1(O)CC[C@@]2(CCC)c3ccc(O)cc3CC[C@@H]2C1,C1CCC2C(C1)CCC1CCCCC12
338,CHEMBL470152,8.46,CC#C[C@@]1(O)CC[C@@]2(/C=C/C)c3ccc(O)cc3CC[C@@H]2C1,C1CCC2C(C1)CCC1CCCCC12
339,CHEMBL10560,8.05,CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(O)cc3CC[C@@H]2C1,C1CCC2C(C1)CCC1CCCCC12
340,CHEMBL511982,7.77,CC#C[C@@]1(O)CC[C@@]2(C)c3ccc(O)cc3CC[C@@H]2C1,C1CCC2C(C1)CCC1CCCCC12
341,CHEMBL470785,7.843333333333334,C=CC[C@@]12CC[C@](O)(C#CC)C[C@H]1CCc1cc(O)ccc12,C1CCC2C(C1)CCC1CCCCC12
342,CHEMBL483095,7.44,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSCCC(N)=O,C1CCC2C(C1)CCC1C3CCCC3CCC21
343,CHEMBL455662,8.5,CCN(C[C@](O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1c(Cl)cccc1Cl,C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)C1
344,CHEMBL462282,7.9,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1ccccc1F,C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)C1
345,CHEMBL512127,7.2,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1ccccc1S(C)(=O)=O,C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)C1
346,CHEMBL461012,8.5,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1c(Cl)cccc1Cl,C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)C1
347,CHEMBL551863,7.21,C=C1CCO[C@]12CC[C@H]1[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)OC[C@@]12C,C1CCC(C2CCC3C(CCC34CCCC4)C3CCC4CCCCC4C23)CC1
348,CHEMBL467633,8.1,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1c(F)cccc1F,C(CCCC1CCCCC1)CCCC1CCC(C2CCCCC2)C1
