UMAP1,UMAP2,set_label
8.082684,8.462117,RS
7.185015,8.268459,RS
7.9508953,8.586045,RS
8.020205,8.453797,RS
8.107863,8.427698,RS
7.985808,8.492115,RS
8.105583,8.426141,RS
8.116999,8.43486,RS
8.170876,8.423475,RS
8.045685,8.460339,RS
8.12623,8.4534025,RS
5.207105,7.4441924,RS
4.856248,7.1257253,RS
5.07714,7.1738386,RS
5.8293676,6.499482,RS
10.742133,-1.3878596,RS
10.765992,-1.4942591,RS
5.0959787,-0.17347164,RS
4.852063,-0.2672781,RS
4.895591,-0.31756437,RS
5.408149,8.778106,RS
5.630492,9.030146,RS
5.668866,9.045149,RS
5.063924,6.5698752,RS
5.2722993,6.7962976,RS
6.1417804,9.248726,RS
6.1300817,9.256202,RS
5.195879,9.603218,RS
5.1352253,9.611587,RS
5.17285,9.641021,RS
11.116577,0.60999584,RS
11.107298,0.6196299,RS
11.078898,0.583964,RS
5.901679,0.64824855,RS
11.113389,0.62417775,RS
11.13964,0.6709517,RS
5.5511775,6.288026,RS
8.253568,8.932819,RS
5.73642,6.3795967,RS
5.9162607,6.364795,RS
5.74735,6.4095535,RS
5.4400306,8.776245,RS
5.492684,9.402214,RS
5.5206113,9.375687,RS
5.5181723,9.388551,RS
